都道府県名,所在地,東経（゜）,東経（′）,東経（″),北緯（゜）,北緯（′）,北緯（″),標高（ｍ）,水源種別,利用目的,井戸深度,採水標高,気温,水温,湧出量,水質（外観臭味）,ｐＨ,ＲｐＨ,Ｒｎ(マッヘ),比重,密度,蒸発残留物,電気伝導度,水比抵抗,ＥＨ,ＫＭｎＯ４消費,Ｈ＋,Ｌｉ＋,Na＋,Ｋ＋,Ｒｂ＋,Ｃｓ＋,ＮＨ４＋,Ｍｇ２＋,Ｃａ２＋,Ｓｒ２＋,Ｂａ２＋,Ａｌ３＋,Ｍｎ２＋,Ｆｅ２＋,Ｆｅ３＋,Ｔ−Ｆｅ,Ｃｕ２＋,Ｚｎ２＋,Ｐｂ２＋,Ｓｉ４＋,Ｆ−,Ｃｌ−,Ｂｒ−,I−,OH−,ＮＯ２−,ＮＯ３−,ＨＳ−,Ｓ２Ｏ３2−,ＨＳＯ４−,ＳＯ４２−,ＳＯ３２−,Ｈ２ＰＯ４−,ＨＰＯ４２−,ＰＯ４３−,ＨＣＯ３−,ＣＯ３２−,ＨＳｉＯ３−,ＳｉＯ３２−,ＢＯ２−,Ｈ２ＳＯ４,Ｈ３ＰＯ４,ＨＡｓＯ２,ＡｓＯ２-,ＳｉO２,Ｈ２ＳｉＯ３,ＨＢＯ２,dis.O2,free H2s,free Co2,Ｔ−ＣＯ２,Ｔ−Ａｓ,Ｔ−Ｈｇ,Ｔ−Ｐ,Ｔ−Ｂ,単位,調査日,文献名
大分県,豊肥地域疥癬湯,131,11,10,33,7,0,,井戸,用水,,,,82.4,,,5.9,,,,,,,,,,,,165,30.8,,,,3.68,58.3,,,,,,,,,,,,,296,,,,,,,,,221,,,,,7,0,,,,,,,,83,,,,,,,,,,,,,"地熱流体の化学に基づく豊肥地域熱水系の概念的モデル,地質調査所報告,1985"
大分県,豊肥地域河原湯,131,11,50,33,7,30,,井戸,温泉・鉱泉,,,,68.5,,,5.8,,,,,,,,,,,,19.4,12.5,,,,2.24,17.1,,,,,,,,,,,,,11,,,,,,,,,30.2,,,,,114,0,,,,,,,,163,,,,,,,,,,,,,"地熱流体の化学に基づく豊肥地域熱水系の概念的モデル,地質調査所報告,1985"
大分県,豊肥地域吉部,131,14,40,33,7,40,,井戸,温泉・鉱泉,,,,43.2,,,5.9,,,,,,,,,,,,186,39.6,,,,125,451,,,,,,,,,,,,,669,,,,,,,,,892,,,,,51,0,,,,,,,,164,,,,,,,,,,,,,"地熱流体の化学に基づく豊肥地域熱水系の概念的モデル,地質調査所報告,1985"
大分県,豊肥地域八丁原,131,11,10,33,5,50,,井戸,地熱井,,,,95.2,,,5.1,,,,,,,,,,,,1260,193,,,,4.92,121,,,,,,,,,,,,,2513,,,,,,,,,225,,,,,1,0,,,,,,,,740,,,,,,,,,,,,,"地熱流体の化学に基づく豊肥地域熱水系の概念的モデル,地質調査所報告,1985"
大分県,豊肥地域筌ノ口,131,13,40,33,9,40,,井戸,温泉・鉱泉,,,,47.1,,,6.7,,,,,,,,,,,,262,50.4,,,,114,19.4,,,,,,,,,,,,,262,,,,,,,,,371,,,,,511,0,,,,,,,,199,,,,,,,,,,,,,"地熱流体の化学に基づく豊肥地域熱水系の概念的モデル,地質調査所報告,1985"
大分県,豊肥地域生滝,131,10,20,33,11,50,,井戸,温泉・鉱泉,,,,51.4,,,8.4,,,,,,,,,,,,102,1.52,,,,0.2,11.6,,,,,,,,,,,,,158,,,,,,,,,19.5,,,,,53,1,,,,,,,,53,,,,,,,,,,,,,"地熱流体の化学に基づく豊肥地域熱水系の概念的モデル,地質調査所報告,1985"
大分県,豊肥地域牧ノ戸,131,13,20,33,6,20,,井戸,温泉・鉱泉,,,,94.2,,,7.4,,,,,,,,,,,,57.5,5.6,,,,3.59,15.3,,,,,,,,,,,,,,,,,,,,,,155,,,,,27,0,,,,,,,,158,,,,,,,,,,,,,"地熱流体の化学に基づく豊肥地域熱水系の概念的モデル,地質調査所報告,1985"
大分県,豊肥地域牧ノ戸,131,13,20,33,6,20,,井戸,温泉・鉱泉,,,,91.7,,,6.7,,,,,,,,,,,,51.8,6.85,,,,0.66,30.2,,,,,,,,,,,,,,,,,,,,,,198,,,,,194,0,,,,,,,,206,,,,,,,,,,,,,"地熱流体の化学に基づく豊肥地域熱水系の概念的モデル,地質調査所報告,1985"
大分県,豊肥地域川底,131,9,0,33,11,0,,井戸,温泉・鉱泉,,,,87.9,,,7.3,,,,,,,,,,,,256,42,,,,2.4,19.3,,,,,,,,,,,,,415,,,,,,,,,35.4,,,,,64.9,,,,,,,,,234,,,,,,,,,,,,,"地熱流体の化学に基づく豊肥地域熱水系の概念的モデル,地質調査所報告,1985"
大分県,豊肥地域串野,131,10,0,33,10,50,,井戸,温泉・鉱泉,,,,40.1,,,7.7,,,,,,,,,,,,22,4.3,,,,0.5,5.6,,,,,,,,,,,,,2.8,,,,,,,,,10.5,,,,,79.3,,,,,,,,,34.4,,,,,,,,,,,,,"地熱流体の化学に基づく豊肥地域熱水系の概念的モデル,地質調査所報告,1985"
大分県,豊肥地域筋湯,131,11,30,33,6,40,,井戸,温泉・鉱泉,,,,54.6,,,3.6,,,,,,,,,,,,142,31,,,,1.5,8.4,,,,,,,,,,,,,208,,,,,,,,,111,,,,,0,,,,,,,,,108,,,,,,,,,,,,,"地熱流体の化学に基づく豊肥地域熱水系の概念的モデル,地質調査所報告,1985"
大分県,豊肥地域河原湯,131,11,50,33,7,20,,井戸,温泉・鉱泉,,,,51.3,,,6,,,,,,,,,,,,23.4,13.8,,,,4.3,27.2,,,,,,,,,,,,,13.9,,,,,,,,,82.4,,,,,58.1,,,,,,,,,117,,,,,,,,,,,,,"地熱流体の化学に基づく豊肥地域熱水系の概念的モデル,地質調査所報告,1985"
大分県,豊肥地域筌ノ口,131,13,40,33,9,30,,井戸,温泉・鉱泉,,,,42.3,,,6.4,,,,,,,,,,,,286,67.5,,,,111,188,,,,,,,,,,,,,234,,,,,,,,,333,,,,,1081,,,,,,,,,156,,,,,,,,,,,,,"地熱流体の化学に基づく豊肥地域熱水系の概念的モデル,地質調査所報告,1985"
大分県,豊肥地域寒ノ地獄,131,13,50,33,6,30,,井戸,温泉・鉱泉,,,,13.6,,,4.6,,,,,,,,,,,,13.8,4.7,,,,8.6,45,,,,,,,,,,,,,25.4,,,,,,,,,144,,,,,0,,,,,,,,,76,,,,,,,,,,,,,"地熱流体の化学に基づく豊肥地域熱水系の概念的モデル,地質調査所報告,1985"
大分県,豊肥地域吉部,131,14,40,33,8,0,,井戸,温泉・鉱泉,,,,41.7,,,6.56,,,,,,,,,,,,170,33.1,,,,100,420,,,,,,,,,,,,,573,,,,,,,,,836,,,,,286,,,,,,,,,174,,,,,,,,,,,,,"地熱流体の化学に基づく豊肥地域熱水系の概念的モデル,地質調査所報告,1985"
大分県,豊肥地域大岳,131,11,40,33,7,0,,井戸,温泉・鉱泉,,,,84.6,,,4.34,,,,,,,,,,,,7.6,3,,,,7.6,15.4,,,,,,,,,,,,,1,,,,,,,,,121,,,,,0.8,,,,,,,,,91.1,,,,,,,,,,,,,"地熱流体の化学に基づく豊肥地域熱水系の概念的モデル,地質調査所報告,1985"
大分県,豊肥地域川底,131,8,50,33,11,0,,井戸,温泉・鉱泉,,,,87.7,,,6.66,,,,,,,,,,,,245,34.8,,,,2.1,15.5,,,,,,,,,,,,,395,,,,,,,,,29.6,,,,,95.5,,,,,,,,,251,,,,,,,,,,,,,"地熱流体の化学に基づく豊肥地域熱水系の概念的モデル,地質調査所報告,1985"
大分県,豊肥地域吉部,131,14,30,33,7,30,,井戸,温泉・鉱泉,,,,44.5,,,5.91,,,,,,,,,,,,194,39.6,,,,123,436,,,,,,,,,,,,,685,,,,,,,,,919,,,,,317,,,,,,,,,178,,,,,,,,,,,,,"地熱流体の化学に基づく豊肥地域熱水系の概念的モデル,地質調査所報告,1985"
大分県,豊肥地域大将軍谷,131,13,40,33,7,30,,井戸,温泉・鉱泉,,,,28.9,,,5.42,,,,,,,,,,,,66.7,13.9,,,,45.9,165,,,,,,,,,,,,,200,,,,,,,,,407,,,,,120,,,,,,,,,145,,,,,,,,,,,,,"地熱流体の化学に基づく豊肥地域熱水系の概念的モデル,地質調査所報告,1985"
大分県,豊肥地域筌ノ口,131,13,30,33,9,40,,井戸,温泉・鉱泉,,,,47.5,,,6.46,,,,,,,,,,,,294,68,,,,111,176,,,,,,,,,,,,,239,,,,,,,,,340,,,,,1170,,,,,,,,,193,,,,,,,,,,,,,"地熱流体の化学に基づく豊肥地域熱水系の概念的モデル,地質調査所報告,1985"
大分県,豊肥地域河原湯,131,11,30,33,7,20,,井戸,温泉・鉱泉,,,,93.4,,,7.38,,,,,,,,,,,,442,47.8,,,,0.9,33.5,,,,,,,,,,,,,642,,,,,,,,,152,,,,,74.9,,,,,,,,,183,,,,,,,,,,,,,"地熱流体の化学に基づく豊肥地域熱水系の概念的モデル,地質調査所報告,1985"
大分県,豊肥地域大岳,131,11,30,33,7,10,,井戸,温泉・鉱泉,,,,16.4,,,3.5,,,,,,,,,,,,4,1.8,,,,0.8,3.5,,,,,,,,,,,,,2.8,,,,,,,,,46.9,,,,,0.1,,,,,,,,,24.8,,,,,,,,,,,,,"地熱流体の化学に基づく豊肥地域熱水系の概念的モデル,地質調査所報告,1985"
大分県,豊肥地域,131,11,0,33,9,10,,井戸,用水,,,,13.3,,,6.98,,,,,,,,,,,,5.5,1.9,,,,3.2,7.2,,,,,,,,,,,,,1.5,,,,,,,,,1.9,,,,,76.7,,,,,,,,,45.3,,,,,,,,,,,,,"地熱流体の化学に基づく豊肥地域熱水系の概念的モデル,地質調査所報告,1985"
大分県,豊肥地域,131,15,10,33,10,10,,井戸,用水,,,,13.4,,,7.65,,,,,,,,,,,,3.3,1.6,,,,0.8,5.7,,,,,,,,,,,,,2.8,,,,,,,,,1.5,,,,,133,,,,,,,,,32.4,,,,,,,,,,,,,"地熱流体の化学に基づく豊肥地域熱水系の概念的モデル,地質調査所報告,1985"
大分県,豊肥地域,131,12,0,33,9,50,,井戸,地熱井,,,,13.2,,,7.65,,,,,,,,,,,,5.4,2.2,,,,3,11.7,,,,,,,,,,,,,3,,,,,,,,,1.5,,,,,56.9,,,,,,,,,50.2,,,,,,,,,,,,,"地熱流体の化学に基づく豊肥地域熱水系の概念的モデル,地質調査所報告,1985"
大分県,豊肥地域,131,11,40,33,8,30,,井戸,地熱井,,,,38.9,,,8.14,,,,,,,,,,,,81.8,16.1,,,,9.3,35.5,,,,,,,,,,,,,32.2,,,,,,,,,26.5,,,,,252,,,,,,,,,128,,,,,,,,,,,,,"地熱流体の化学に基づく豊肥地域熱水系の概念的モデル,地質調査所報告,1985"
大分県,豊肥地域,131,10,10,33,9,0,,井戸,地熱井,,,,18.8,,,7.66,,,,,,,,,,,,7.2,2.8,,,,2.7,7.8,,,,,,,,,,,,,1.6,,,,,,,,,7.2,,,,,93.8,,,,,,,,,61.1,,,,,,,,,,,,,"地熱流体の化学に基づく豊肥地域熱水系の概念的モデル,地質調査所報告,1985"
大分県,豊肥地域,131,14,30,33,7,30,,井戸,地熱井,,,,44.9,,,6.83,,,,,,,,,,,,139,33.9,,,,195,517,,,,,,,,,,,,,262,,,,,,,,,706,,,,,1310,,,,,,,,,168,,,,,,,,,,,,,"地熱流体の化学に基づく豊肥地域熱水系の概念的モデル,地質調査所報告,1985"
大分県,豊肥地域,131,9,50,33,10,10,,井戸,地熱井,,,,72,,,8.53,,,,,,,,,,,,495,32.5,,,,,35.4,,,,,,,,,,,,,768,,,,,,,,,80.2,,,,,52.5,,,,,,,,,224,,,,,,,,,,,,,"地熱流体の化学に基づく豊肥地域熱水系の概念的モデル,地質調査所報告,1985"
大分県,明ばん温泉,,,,,,,,不明,温泉・鉱泉,,,,79.3,,,1.75,,,,,,,,,,,0.02,31.3,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978-08-18 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,鉄輪温泉,,,,,,,,不明,温泉・鉱泉,,,,97.5,,,4.1,,,,,,,,,,,8.44,1300,,,,,,,,,,,,,,,,,,,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978-08-18 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,鶴見温泉,,,,,,,,不明,温泉・鉱泉,,,,93.1,,,8.4,,,,,,,,,,,7.19,1120,,,,,,,,,,,,,,,,,,,1790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978-08-18 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,観海寺温泉,,,,,,,,不明,温泉・鉱泉,,,,91.7,,,8.3,,,,,,,,,,,7.63,1000,,,,,,,,,,,,,,,,,,,1560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978-08-18 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,旧市内温泉,,,,,,,,不明,温泉・鉱泉,,,,52.5,,,7.15,,,,,,,,,,,0.38,200,,,,,,,,,,,,,,,,,,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978-08-18 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,,,,,,,,,不明,温泉・鉱泉,,,,85.2,,,1.5,,,,,,,,,,,0.03,50,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978-08-19 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,,,,,,,,,不明,温泉・鉱泉,,,,87.6,,,7.02,,,,,,,,,,,1.44,453,,,,,,,,,,,,,,,,,,,563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978-08-19 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,,,,,,,,,不明,温泉・鉱泉,,,,87.8,,,8.9,,,,,,,,,,,0.88,350,,,,,,,,,,,,,,,,,,,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978-08-19 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,,,,,,,,,不明,温泉・鉱泉,,,,92,,,8.85,,,,,,,,,,,1.25,538,,,,,,,,,,,,,,,,,,,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978-08-19 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,,,,,,,,,不明,温泉・鉱泉,,,,75.4,,,7.3,,,,,,,,,,,0,5,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978-08-20 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,,,,,,,,,不明,温泉・鉱泉,,,,93,,,8.35,,,,,,,,,,,0.97,300,,,,,,,,,,,,,,,,,,,341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978-08-20 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,,,,,,,,,不明,温泉・鉱泉,,,,90,,,6.75,,,,,,,,,,,1.13,263,,,,,,,,,,,,,,,,,,,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978-08-22 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,,,,,,,,,不明,温泉・鉱泉,,,,75.4,,,6.8,,,,,,,,,,,0.97,200,,,,,,,,,,,,,,,,,,,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978-08-22 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,豊肥地域,,,,,,,,井戸,地熱（調査井）,,,,96.7,,,8.7,,,,,,,,,,,5.63,1080,,,,,,,,,,,,,,,,,,,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978-08-23 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,豊肥地域,,,,,,,,井戸,地熱（調査井）,,,,100,,,5.5,,,,,,,,,,,19,2500,,,,,,,,,,,,,,,,,,,4340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978-08-23 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,豊肥地域,,,,,,,,井戸,地熱（調査井）,,,,100,,,5.5,,,,,,,,,,,15.63,2230,,,,,,,,,,,,,,,,,,,3910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978-08-23 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,豊肥地域,,,,,,,,井戸,地熱（調査井）,,,,100,,,5.4,,,,,,,,,,,18.63,2880,,,,,,,,,,,,,,,,,,,4940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978-08-23 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,,,,,,,,,不明,温泉・鉱泉,,,,55.4,,,7.35,,,,,,,,,,,0.13,207,,,,,,,,,,,,,,,,,,,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980-02-03 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,,,,,,,,,不明,温泉・鉱泉,,,,51.1,,,8.69,,,,,,,,,,,0.04,70,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980-02-03 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,,,,,,,,,不明,温泉・鉱泉,,,,42.5,,,8.72,,,,,,,,,,,0.19,55,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980-02-03 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,,,,,,,,,不明,温泉・鉱泉,,,,38.3,,,7.6,,,,,,,,,,,0.19,63.8,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980-02-03 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,,,,,,,,,不明,温泉・鉱泉,,,,48.6,,,7.52,,,,,,,,,,,0.18,77.5,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980-02-03 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,,,,,,,,,不明,温泉・鉱泉,,,,68.5,,,9.09,,,,,,,,,,,0.08,140,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980-02-04 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,豊肥地域,,,,,,,,井戸,地熱（調査井）,,,,95.8,,,7.4,,,,,,,,,,,11.5,2000,,,,,,,,,,,,,,,,,,,3470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980-02-05 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,豊肥地域,,,,,,,,井戸,地熱（調査井）,,,,97.2,,,9.13,,,,,,,,,,,1.38,478,,,,,,,,,,,,,,,,,,,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980-02-06 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,,,,,,,,,不明,温泉・鉱泉,,,,54.3,,,3.45,,,,,,,,,,,0.84,140,,,,,,,,,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980-02-07 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,豊肥地域,,,,,,,,井戸,地熱（調査井）,,,,90.4,,,8.98,,,,,,,,,,,5.25,1050,,,,,,,,,,,,,,,,,,,1670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980-02-07 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,豊肥地域,,,,,,,,井戸,地熱（調査井）,,,,91,,,8.85,,,,,,,,,,,4.75,1030,,,,,,,,,,,,,,,,,,,1600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980-02-07 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,,,,,,,,,不明,温泉・鉱泉,,,,,,,6.18,,,,,,,,,,,0.05,97.5,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980-03-03 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,豊肥地域,,,,,,,,井戸,地熱（調査井）,,,,100,,,4.95,,,,,,,,,,,18.75,3000,,,,,,,,,,,,,,,,,,,5300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978-08-23 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,豊肥地域,,,,,,,,井戸,地熱（調査井）,,,,96,,,8.7,,,,,,,,,,,5.25,1040,,,,,,,,,,,,,,,,,,,1630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978-08-24 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,,,,,,,,,不明,温泉・鉱泉,,,,39.4,,,5.9,,,,,,,,,,,0.06,77.5,,,,,,,,,,,,,,,,,,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978-08-25 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,,,,,,,,,不明,温泉・鉱泉,,,,95.4,,,6.65,,,,,,,,,,,0,8.44,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978-08-25 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,,,,,,,,,不明,温泉・鉱泉,,,,47.4,,,6.8,,,,,,,,,,,1.06,510,,,,,,,,,,,,,,,,,,,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978-08-25 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,,,,,,,,,不明,温泉・鉱泉,,,,44.9,,,5.83,,,,,,,,,,,0.13,180,,,,,,,,,,,,,,,,,,,683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978-08-26 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,,,,,,,,,不明,温泉・鉱泉,,,,90.4,,,3.22,,,,,,,,,,,0,5,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978-08-27 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,,,,,,,,,不明,温泉・鉱泉,,,,38.8,,,6.68,,,,,,,,,,,0.79,358,,,,,,,,,,,,,,,,,,,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980-01-30 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,,,,,,,,,不明,温泉・鉱泉,,,,35.7,,,6.28,,,,,,,,,,,0.7,313,,,,,,,,,,,,,,,,,,,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980-01-30 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,,,,,,,,,不明,温泉・鉱泉,,,,46.6,,,6.72,,,,,,,,,,,38.75,6300,,,,,,,,,,,,,,,,,,,11700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980-01-30 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,,,,,,,,,不明,温泉・鉱泉,,,,7.4,,,5.38,,,,,,,,,,,0.05,8.25,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980-01-30 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,,,,,,,,,不明,温泉・鉱泉,,,,67,,,5.9,,,,,,,,,,,0.04,20.3,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980-02-02 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
大分県,,,,,,,,,不明,温泉・鉱泉,,,,54.6,,,6.2,,,,,,,,,,,0.02,24.1,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980-02-02 00:00:00,"日本のいくつかの地熱地域における熱水・温泉水のLi，Cs含有量とその地球化学的意味,地調月報,1986"
