都道府県名,所在地,東経（゜）,東経（′）,東経（″),北緯（゜）,北緯（′）,北緯（″),標高（ｍ）,水源種別,利用目的,井戸深度,採水標高,気温,水温,湧出量,水質（外観臭味）,ｐＨ,ＲｐＨ,Ｒｎ(マッヘ),比重,密度,蒸発残留物,電気伝導度,水比抵抗,ＥＨ,ＫＭｎＯ４消費,Ｈ＋,Ｌｉ＋,Na＋,Ｋ＋,Ｒｂ＋,Ｃｓ＋,ＮＨ４＋,Ｍｇ２＋,Ｃａ２＋,Ｓｒ２＋,Ｂａ２＋,Ａｌ３＋,Ｍｎ２＋,Ｆｅ２＋,Ｆｅ３＋,Ｔ−Ｆｅ,Ｃｕ２＋,Ｚｎ２＋,Ｐｂ２＋,Ｓｉ４＋,Ｆ−,Ｃｌ−,Ｂｒ−,I−,OH−,ＮＯ２−,ＮＯ３−,ＨＳ−,Ｓ２Ｏ３2−,ＨＳＯ４−,ＳＯ４２−,ＳＯ３２−,Ｈ２ＰＯ４−,ＨＰＯ４２−,ＰＯ４３−,ＨＣＯ３−,ＣＯ３２−,ＨＳｉＯ３−,ＳｉＯ３２−,ＢＯ２−,Ｈ２ＳＯ４,Ｈ３ＰＯ４,ＨＡｓＯ２,ＡｓＯ２-,ＳｉO２,Ｈ２ＳｉＯ３,ＨＢＯ２,dis.O2,free H2S,free CO2,Ｔ−ＣＯ２,Ｔ−Ａｓ,Ｔ−Ｈｇ,Ｔ−Ｐ,Ｔ−Ｂ,単位,調査日,文献名
福岡県,久留米市,130,30,50,33,19,30,,井戸,用水,,,,19.6,,,7.5,7.7,,,,,,,,5.6,,,128,7.3,,,0.9,4.3,11.6,,,,,0.1,0,,,,,,,45.2,,,,0,,,,,5,,,,,262.9,,,,,,,,,59.4,,,,,6.2,,,,0.15,,,1960/1,"筑後川下流平野の地下水,地調月報,1961"
福岡県,久留米市,130,30,30,33,18,30,,井戸,用水,,,,20.9,,,7.4,7.5,,,,,,,,9.1,,,35.3,4.5,,,0.4,3.7,7.3,,,,,0.1,0.03,,,,,,,15.6,,,,0,,,,,0,,,,,91.5,,,,,,,,,65.4,,,,,3.5,,,,0.24,,,1960/1,"筑後川下流平野の地下水,地調月報,1961"
福岡県,久留米市,130,30,20,33,16,0,,井戸,用水,,,,18.4,,,6.9,7.3,,,,,,,,0.8,,,9.4,2.4,,,0.1,4.7,10.2,,,,,0,0.05,,,,,,,7.7,,,,0,,,,,2,,,,,54.2,,,,,,,,,53.4,,,,,6.2,,,,0.15,,,1960/1,"筑後川下流平野の地下水,地調月報,1961"
福岡県,大川市,130,22,50,33,12,10,,井戸,用水,,,,26.4,,,7.5,7.7,,,,,,,,19.2,,,120.2,15.8,,,2.5,10.5,13.7,,,,,0.08,0,,,,,,,78.7,,,,0,,,,,1,,,,,248.8,,,,,,,,,80,,,,,7.1,,,,0.22,,,1960/1,"筑後川下流平野の地下水,地調月報,1961"
福岡県,柳川市,130,22,40,33,10,0,,井戸,用水,,,,24.7,,,7.4,7.8,,,,,,,,3,,,29.2,11.2,,,1.6,13,20.1,,,,,0.06,0.02,,,,,,,22.4,,,,0,,,,,1,,,,,158.6,,,,,,,,,76,,,,,6.2,,,,0.16,,,1960/1,"筑後川下流平野の地下水,地調月報,1961"
福岡県,大和町,130,26,0,33,7,10,,井戸,用水,150,,,19.4,,,7.3,7.8,,,,,,,,3.1,,,51.8,6.2,,,0.1,51,99.1,,,,,0.1,0.03,,,,,,,75.4,,,,0,,,,,1,,,,,622.2,,,,,,,,,46.6,,,,,,,,,0.02,,,1960/1,"筑後川下流平野の地下水,地調月報,1961"
福岡県,１坑　スイタ層上,,,,,,,,坑道,坑道湧水,,24,5,11,0.1388888888888889,,6.4,,,,,,,,,7.7,,,48,2.4,,,0.16,18.3,47.2,,,,,,,0.07,,,,,,21.3,,,,,,,,,210,,,,,77,,,,,,,,,,,,,,10.6,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,１坑　３尺層上,,,,,,,,坑道,坑道湧水,,-3,6.5,14.5,,,7.2,,,,,,,,,19,,,120,8.4,,,0.13,5.5,86.1,,,,,,,0.03,,,,,,46.3,,,,,,,,,80,,,,,439,,,,,,,,,,,,,,6.8,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,１坑　４枚層下５ｍ,,,,,,,,坑道,坑道湧水,,-62,,14.5,,,7.8,,,,,,,,,11,,,89,7,,,0.1,22.3,118.1,,,,,,,0.04,,,,,,41.1,,,,,,,,,405,,,,,158,,,,,,,,,,,,,,6.4,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,１坑　４尺層上,,,,,,,,坑道,坑道湧水,,-124,18,21,0.2083333333333333,,7.4,,,,,,,,,13.5,,,150,6.6,,,0.21,3.2,90.6,,,,,,,0.03,,,,,,34,,,,,,,,,336,,,,,293,,,,,,,,,,,,,,6,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,２坑　３尺層上,,,,,,,,坑道,坑道湧水,,-18,14.5,16,0.2083333333333333,,6.9,,,,,,,,,16.1,,,76,3.5,,,0.13,20.8,139.4,,,,,,,0.13,,,,,,41.1,,,,,,,,,142,,,,,512,,,,,,,,,,,,,,16.4,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,３坑　３尺層上,,,,,,,,坑道,坑道湧水,,-260,13,18,1.944444444444444,,7.6,,,,,,,,,16.5,,,110,1.6,,,0.1,3.1,8.4,,,,,,,,,,,,,30.8,,,,,,,,,0,,,,,290,,,,,,,,,,,,,,,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,３坑,,,,,,,,坑道,坑道湧水,,-255,22,21,0.3472222222222222,,,,,,,,,,,7,,,210,3.7,,,0.13,9.9,42.7,,,,,,,0.02,,,,,,29.1,,,,,,,,,291,,,,,329,,,,,,,,,,,,,,,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,３坑　７ヘダ層上,,,,,,,,坑道,坑道湧水,,-240,10,18,7.222222222222222,,7.8,,,,,,,,,15.9,,,57,1.7,,,0.1,2.2,12.1,,,,,,,0.05,,,,,,25.2,,,,,,,,,50,,,,,260,,,,,,,,,,,12.3,,,,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,３坑　底石層上85ｍ,,,,,,,,坑道,坑道湧水,,-80,15,18.5,29.86111111111111,,8.2,,,,,,,,,14.9,,,110,1,,,0.1,2.4,9.3,,,,,,,,,,,,,23.8,,,,,,,,,40,,,,,240,,,,,,,,,,,9.4,,,,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,３坑　３尺層上27ｍ,,,,,,,,坑道,坑道湧水,,-215,21.5,22,0.3472222222222222,,,,,,,,,,,8,,,470,1.5,,,0.09,1.5,3.8,,,,,,,0.02,,,,,,28.4,,,,,,,,,610,,,,,488,,,,,,,,,,,,,,,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,３坑　４枚層上,,,,,,,,坑道,坑道湧水,,-268,17.6,22,0.9722222222222222,,8,,,,,,,,,24,,,580,3.3,,,0.17,2,10.7,,,,,,,0.09,,,,,,19.9,,,,,,,,,86,,,,,1440,26.3,,,,,,,,,,,,,,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,３坑　７ヘダ層上３ｍ,,,,,,,,坑道,坑道湧水,,-260,19.2,17.8,0.5555555555555556,,8.6,,,,,,,,,21.3,,,200,0.7,,,0,0.9,2,,,,,,,,,,,,,22.4,,,,,,,,,25,,,,,430,34.4,,,,,,,,,,11.3,,,,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,３坑　７ヘダ層上７ｍ,,,,,,,,坑道,坑道湧水,,-305,16.2,20,9.027777777777779,,8.7,,,,,,,,,20.4,,,190,0.6,,,0.1,0.9,2,,,,,,,,,,,,,22.4,,,,,,,,,60,,,,,360,26.4,,,,,,,,,,10.9,,,,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,３坑　山張層上40ｍ,,,,,,,,坑道,坑道湧水,,-275,27,26,54.16666666666667,,8.8,,,,,,,,,16.3,,,160,0.6,,,0.1,0.9,1.3,,,,,,,,,,,,,14,,,,,,,,,53,,,,,280,34.4,,,,,,,,,,5.2,,,,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,３坑　４尺層下７ｍ,,,,,,,,坑道,坑道湧水,,-390,15.9,15.1,1.805555555555556,,8.6,,,,,,,,,18.2,,,430,1.8,,,0.15,2.3,2.8,,,,,,,0.05,,,,,,28,,,,,,,,,5,,,,,1010,45.6,,,,,,,,,,9.4,,,,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,３坑　３尺層上,,,,,,,,坑道,坑道湧水,,-300,15,16,0.4861111111111111,,8.4,,,,,,,,,17.5,,,180,0.8,,,0,0.6,2.8,,,,,,,0.05,,,,,,18.2,,,,,,,,,30,,,,,360,12,,,,,,,,,,14.2,,,,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,３坑　４尺層上,,,,,,,,坑道,坑道湧水,,-375,16.5,20,1.388888888888889,,8.3,,,,,,,,,24.3,,,780,3.6,,,0,3.4,11.2,,,,,,,0.05,,,,,,20,,,,,,,,,5,,,,,1790,14.4,,,,,,,,,,14.6,,,,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,３坑　４尺層上,,,,,,,,坑道,坑道湧水,,-420,20,27,2.708333333333333,,8.2,,,,,,,,,36.5,,,810,3.6,,,0.2,1.6,2.6,,,,,,,,,,,,,25.2,,,,,,,,,60,,,,,1980,,,,,,,,,,,,,,,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,３坑　４尺層上,,,,,,,,坑道,坑道湧水,,-430,22.5,28.5,18.05555555555556,,8,,,,,,,,,32.2,,,990,8.9,,,0.45,11.4,39.8,,,,,,,0.07,,,,,,25.2,,,,,,,,,362,,,,,2150,30,,,,,,,,,,16,,,,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,３坑　３尺層上,,,,,,,,坑道,坑道湧水,,-430,22.3,28.5,34.72222222222222,,7.8,,,,,,,,,38.6,,,580,3.8,,,0,1.9,7.2,,,,,,,,,,,,,23.6,,,,,,,,,66,,,,,1320,,,,,,,,,,,,,,,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,３坑　３尺層上,,,,,,,,坑道,坑道湧水,,-450,,,,,7.9,,,,,,,,,,,,520,2,,,0.22,1.5,4.4,,,,,,,,,,,,,23.8,,,,,,,,,41,,,,,1244,,,,,,,,,,,,,,4,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,３坑　４枚層,,,,,,,,坑道,坑道湧水,,-452,,,,,7.9,,,,,,,,,24,,,1000,6.6,,,0.8,10.4,63.9,,,,,,,,,,,,,25.6,,,,,,,,,1310,,,,,1200,,,,,,,,,,,10.9,,,16,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,３坑　３尺層上,,,,,,,,坑道,坑道湧水,,-450,23,25,,,8.6,,,,,,,,,17.1,,,270,4.4,,,0.1,0.7,0.9,,,,,,,0.07,,,,,,20,,,,,,,,,30,,,,,740,66,,,,,,,,,,,,,,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,３坑　４枚層上,,,,,,,,坑道,坑道湧水,,-472,26,31,1.388888888888889,,8.2,,,,,,,,,26.6,,,1500,9.7,,,0.44,13.9,21.3,,,,,,,0.19,,,,,,27.7,,,,,,,,,1900,,,,,1590,25,,,,,,,,,,20.3,,,,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,３坑　スイタ層上３ｍ,,,,,,,,坑道,坑道湧水,,-520,22,25,4.513888888888889,,8,,,,,,,,,46.5,,,1300,4.7,,,0.2,3.5,4.1,,,,,,,0.2,,,,,,30.8,,,,,,,,,100,,,,,3140,12,,,,,,,,,,17.5,,,,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,３坑　スイタ層上３ｍ,,,,,,,,坑道,坑道湧水,,-535,25.5,27,1.180555555555556,,8.8,,,,,,,,,15.9,,,470,1.3,,,0.3,0.5,1.5,,,,,,,0.07,,,,,,392,,,,,,,,,0,,,,,550,50,,,,,,,,,,16,,,,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,３坑　スイタ層上３ｍ,,,,,,,,坑道,坑道湧水,,-545,26.5,27.5,4.513888888888889,,8.5,,,,,,,,,18.8,,,550,1.3,,,0,1,2,,,,,,,0.05,,,,,,473.2,,,,,,,,,0,,,,,560,60,,,,,,,,,,22.7,,,,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,３坑　山張層上４ｍ,,,,,,,,坑道,坑道湧水,,-520,20,28,2.986111111111111,,7.9,,,,,,,,,40.5,,,1200,5.3,,,0.5,2.4,7.9,,,,,,,0.03,,,,,,80,,,,,,,,,250,,,,,2900,24,,,,,,,,,,,,,,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,３坑　３尺層上,,,,,,,,坑道,坑道湧水,,-480,,,,,9,,,,,,,,,,,,332,1.6,,,0.59,,1,,,,,,,,,,,,,215.6,,,,,,,,,8,,,,,450,72,,,,,,,,,,,,,,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,３坑　３尺層上,,,,,,,,坑道,坑道湧水,,-625,23.5,29.5,9.027777777777779,,8.8,,,,,,,,,17.8,,,425,1.3,,,,0.5,1.6,,,,,,,0.05,,,,,,425.6,,,,,,,,,0,,,,,360,34,,,,,,,,,,,,,,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,３坑　３尺層上,,,,,,,,坑道,坑道湧水,,-615,,,,,8.6,,,,,,,,,32.9,,,640,2.8,,,0.45,1.5,3,,,,,,,0.13,,,,,,187.4,,,,,,,,,159,,,,,1170,58,,,,,,,,,,,,,,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,３坑　３尺層上,,,,,,,,坑道,坑道湧水,,-670,25,30,0.1388888888888889,,7.9,,,,,,,,,34.1,,,1000,3.7,,,,2.4,4.2,,,,,,,0.05,,,,,,93,,,,,,,,,5,,,,,2350,,,,,,,,,,,,,,16,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,３坑　３尺層上,,,,,,,,坑道,坑道湧水,,-675,,26,,,8.2,,,,,,,,,,,,1165,3.6,,,0.48,1.1,3.7,,,,,,,0.02,,,,,,103,,,,,,,,,5,,,,,2780,30,,,,,,,,,,11.3,,,,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,３坑　４枚層下６ｍ,,,,,,,,坑道,坑道湧水,,-600,24.7,26,18.05555555555556,,8.2,,,,,,,,,19.8,,,470,2.3,,,0.3,1.7,3.5,,,,,,,,,,,,,90.6,,,,,,,,,35,,,,,1010,44,,,,,,,,,,,,,,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,３坑　４枚層下,,,,,,,,坑道,坑道湧水,,-610,,,,,8.6,,,,,,,,,29.8,,,650,7.7,,,0.12,2,1.5,,,,,,,,,,,,,198.8,,,,,,,,,210,,,,,1100,58,,,,,,,,,,13.7,,,,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,３坑　３尺層上,,,,,,,,坑道,坑道湧水,,-670,25.8,27.1,0.4166666666666667,,8.4,,,,,,,,,19.6,,,670,3.2,,,0.1,1.1,3.9,,,,,,,0.1,,,,,,70,,,,,,,,,60,,,,,1510,13,,,,,,,,,,,,,,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,３坑　４尺層上,,,,,,,,坑道,坑道湧水,,-642,,,,,8.6,,,,,,,,,18.2,,,625,2.5,,,0.07,0.5,3.1,,,,,,,0.09,,,,,,207.3,,,,,,,,,165,,,,,1050,62,,,,,,,,,,10.9,,,,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,３坑　４尺層上７ｍ,,,,,,,,坑道,坑道湧水,,-460,23.5,23,,,8.2,,,,,,,,,24.8,,,560,3.7,,,0.3,3.4,9.1,,,,,,,0.07,,,,,,49.7,,,,,,,,,160,,,,,1200,,,,,,,,,,,10.9,,,,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,３坑　４尺層上,,,,,,,,坑道,坑道湧水,,-520,26.5,30,6.111111111111112,,8.1,,,,,,,,,39.8,,,900,6.4,,,0.4,2.5,13,,,,,,,0.2,,,,,,198.8,,,,,,,,,237,,,,,1920,,,,,,,,,,,16,,,,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,３坑　３尺層上,,,,,,,,坑道,坑道湧水,,-550,,,,,8.1,,,,,,,,,,,,942,7.3,,,0.27,4,7.4,,,,,,,,,,,,,198.9,,,,,,,,,75,,,,,2030,34,,,,,,,,,,,,,,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,３坑　３尺層上,,,,,,,,坑道,坑道湧水,,-580,22.5,28,54.16666666666667,,8.7,,,,,,,,,16.9,,,280,0.8,,,0.25,1.2,2.3,,,,,,,,,,,,,196,,,,,,,,,20,,,,,430,22,,,,,,,,,,10.9,,,,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,３坑　３尺層上,,,,,,,,坑道,坑道湧水,,-590,,,,,8.9,,,,,,,,,,,,250,2,,,0.05,,1.3,,,,,,,0.05,,,,,,120.4,,,,,,,,,18,,,,,300,58,,,,,,,,,,,,,,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,３坑　７ヘダ層上,,,,,,,,坑道,坑道湧水,,-610,23,23,9.027777777777779,,8.7,,,,,,,,,13.8,,,330,1.2,,,0.15,1.8,1.8,,,,,,,0.07,,,,,,220.5,,,,,,,,,,,,,,500,12,,,,,,,,,,10.4,,,,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,３坑　４尺層上７ｍ,,,,,,,,坑道,坑道湧水,,-600,24,30.3,,,8,,,,,,,,,28.3,,,710,5,,,0.16,1.1,3.4,,,,,,,0.1,,,,,,148.4,,,,,,,,,164,,,,,1390,,,,,,,,,,,,,,,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,３坑　７ヘダ層上25ｍ,,,,,,,,坑道,坑道湧水,,-390,27,26,5.555555555555555,,8.6,,,,,,,,,15.7,,,220,0.6,,,0.1,1.3,1.3,,,,,,,0.05,,,,,,28,,,,,,,,,35,,,,,410,60,,,,,,,,,,8.5,,,,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,３坑　山張層上10ｍ,,,,,,,,坑道,坑道湧水,,-390,26,25.3,13.88888888888889,,8.3,,,,,,,,,17.4,,,590,3.3,,,0.48,2,3.7,,,,,,,0.1,,,,,,23.8,,,,,,,,,117,,,,,1010,20,,,,,,,,,,8,,,,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,３坑　山張層上15ｍ,,,,,,,,坑道,坑道湧水,,-390,27,26.5,13.88888888888889,,8.7,,,,,,,,,17.2,,,120,0.6,,,0.22,1.2,2,,,,,,,0.04,,,,,,28,,,,,,,,,35,,,,,200,64,,,,,,,,,,,,,,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,３坑　７ヘダ層上12ｍ,,,,,,,,坑道,坑道湧水,,-390,27.5,26.3,34.72222222222222,,8.7,,,,,,,,,17.3,,,310,1.4,,,,1.3,1.2,,,,,,,0.05,,,,,,26,,,,,,,,,45,,,,,450,90,,,,,,,,,,7.6,,,,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,３坑　山張層上,,,,,,,,坑道,坑道湧水,,-390,23.8,22,17.36111111111111,,8.7,,,,,,,,,18.1,,,300,0.9,,,0.1,0.6,1.7,,,,,,,,,,,,,32,,,,,,,,,127,,,,,560,24,,,,,,,,,,,,,,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,４坑　底石層上,,,,,,,,坑道,坑道湧水,,-177,,,,,8.6,,,,,,,,,6.4,,,248,1,,,0.15,1,2.3,,,,,,,0.02,,,,,,17,,,,,,,,,155,,,,,390,48,,,,,,,,,,,,,,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,４坑　底石層上,,,,,,,,坑道,坑道湧水,,-177,,,,,8.8,,,,,,,,,6.8,,,248,8,,,0.16,1.5,0.8,,,,,,,0.02,,,,,,19.1,,,,,,,,,145,,,,,390,60,,,,,,,,,,,,,,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
福岡県,４坑　底石層上８ｍ,,,,,,,,坑道,坑道湧水,,-300,22,22,35.41666666666667,,8.9,,,,,,,,,19.4,,,280,0.7,,,0.2,0.5,1,,,,,,,0.05,,,,,,14,,,,,,,,,40,,,,,580,66,,,,,,,,,,,,,,,,,,,,1960-01-20 00:00:00,"筑豊炭田赤池炭鉱における炭田ガスの調査研究報告,地調月報,1963"
